Id,PostTypeId,ParentId,Body,AnswerCount
"39187438","1","","<p>Ok so, I'm 16 and am new to Python. I need projects to do to help me learn, so I came up with a PlayStation Plus code generator as a project and so far it does:</p>

<p>-Generates a code
-Logs in to Account Management at Sony's site
-Enters code at redeem section
-Checks if error occurred</p>

<pre><code>voucher_box = driver.find_element_by_id(""voucherCode"")
redeem_button = driver.find_element_by_id(""redeemGiftCardButton"")
while i &lt; amount:
    voucher_box.clear()
    currentcode = codegen.codegen()
    voucher_box.send_keys(currentcode)
    redeem_button.click()
    if ""The Prepaid Card code you entered is incorrect or is no longer valid"" in driver.page_source:
        print(""Error found"")
    else:
        print(""Error not found"")
    i += 1
</code></pre>

<p>It works completely fine if only done ONCE but if for example, I set amount to 2, I get my error message ""Error found"" and then it crashes and gives me this:</p>

<pre><code>Traceback (most recent call last):
  File ""C:/Users/M4SS3CR3/PycharmProjects/UKP/main.py"", line 38, in &lt;module&gt;
    voucher_box.clear()
  File ""C:\Users\M4SS3CR3\AppData\Local\Programs\Python\Python35-32\lib\site-packages\selenium\webdriver\remote\webelement.py"", line 87, in clear
    self._execute(Command.CLEAR_ELEMENT)
  File ""C:\Users\M4SS3CR3\AppData\Local\Programs\Python\Python35-32\lib\site-packages\selenium\webdriver\remote\webelement.py"", line 461, in _execute
    return self._parent.execute(command, params)
  File ""C:\Users\M4SS3CR3\AppData\Local\Programs\Python\Python35-32\lib\site-packages\selenium\webdriver\remote\webdriver.py"", line 236, in execute
    self.error_handler.check_response(response)
  File ""C:\Users\M4SS3CR3\AppData\Local\Programs\Python\Python35-32\lib\site-packages\selenium\webdriver\remote\errorhandler.py"", line 192, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.StaleElementReferenceException: Message: Element not found in the cache - perhaps the page has changed since it was looked up
Stacktrace:
    at fxdriver.cache.getElementAt (resource://fxdriver/modules/web-element-cache.js:9454)
    at Utils.getElementAt (file:///C:/Users/M4SS3CR3/AppData/Local/Temp/tmpn3rxlnty/extensions/fxdriver@googlecode.com/components/command-processor.js:9039)
    at fxdriver.preconditions.visible (file:///C:/Users/M4SS3CR3/AppData/Local/Temp/tmpn3rxlnty/extensions/fxdriver@googlecode.com/components/command-processor.js:10090)
    at DelayedCommand.prototype.checkPreconditions_ (file:///C:/Users/M4SS3CR3/AppData/Local/Temp/tmpn3rxlnty/extensions/fxdriver@googlecode.com/components/command-processor.js:12644)
    at DelayedCommand.prototype.executeInternal_/h (file:///C:/Users/M4SS3CR3/AppData/Local/Temp/tmpn3rxlnty/extensions/fxdriver@googlecode.com/components/command-processor.js:12661)
    at DelayedCommand.prototype.executeInternal_ (file:///C:/Users/M4SS3CR3/AppData/Local/Temp/tmpn3rxlnty/extensions/fxdriver@googlecode.com/components/command-processor.js:12666)
    at DelayedCommand.prototype.execute/&lt; (file:///C:/Users/M4SS3CR3/AppData/Local/Temp/tmpn3rxlnty/extensions/fxdriver@googlecode.com/components/command-processor.js:12608)
</code></pre>

<p>Any help or advice would be appreciated, I apologize before hand if this is not detailed enough.</p>
","1"
"15681366","1","","<p>How do I import Python files during execution?</p>

<p>I have created 3 file <code>a.py</code>,<code>b.py</code> and <code>c.py</code> in a path <code>C:\Users\qksr\Desktop\Samples</code></p>

<p>The files contain the code as shown below:</p>

<p><strong>a.py</strong></p>

<pre><code>from c import MyGlobals

def func2():
    print MyGlobals.x
    MyGlobals.x = 2
</code></pre>

<p><strong>b.py</strong></p>

<pre><code>import a
from c import MyGlobals

def func1():
    MyGlobals.x = 1      

if __name__ == ""__main__"":
    print MyGlobals.x
    func1()
    print MyGlobals.x
    a.func2()
    print MyGlobals.x
</code></pre>

<p><strong>c.py</strong></p>

<pre><code>class MyGlobals(object):
    x = 0
</code></pre>

<p>When I execute the code b.py the following error is thrown:</p>

<pre><code>ImportError: No module named a
</code></pre>

<p>I believe my working directory is default and all the file a,b,c is just created by me in the samples folder.  </p>

<p>How do I import python files in Python?</p>
","5"
"39187581","1","","<p>So, if I input a word ""tkinter"" then it'll give me the letter frequency. However, if I input ""t k i n t e r "" it'll give me totally different data. How do I remove the whitespace from any input, and then how do I append <code>key, value/float(len(user_input))*100, '%'</code> in a Tkinter Label?</p>

<p>I found how to replace whitespace, and with suggestions from helpful commentors, can successfully add text to a label that displays the data with the corresponding key. However, I have another question on how to remove the previous label each time you click the button?</p>

<p>code:</p>

<pre><code>from Tkinter import *
from collections import Counter
import string


def let_freq():
    user_input = (e.get().lower()).translate(None, string.whitespace)
    res = """"
    value_alphabet = Counter(user_input)
    v = StringVar()

    label = Label(root, text=""Result:"", textvariable=v).grid(ipadx=5,ipady=5)

    for key, value in value_alphabet.items():
        print key, value/float(len(user_input))*100, '%'
        res += '\n'+key+'-'+`value/float(len(user_input))*100`+'%'

    v.set(res)

root = Tk()
e = Entry(root); assert isinstance(e, object); e.grid(ipadx=5, ipady=5)
button = Button(root, command=let_freq, width=16).grid(ipadx=5, ipady=5)
root.mainloop()
</code></pre>
","1"
"39187394","1","","<p>Here is my scenario:</p>

<p><img src=""https://cloud.githubusercontent.com/assets/759107/18025282/f5ba497a-6c5f-11e6-86be-b7324f109192.png"" alt=""fabric-question"">  </p>

<p>I want to execute local fab command to rsync code in the bastion server to the web server parallel, but I find <code>rsync_project</code> can only run as a <strong>local</strong> command, fail to find code base path in my local machine.  How to slove this issue, and is there a way to set <code>local</code> host string as the bastion server to let rsync_project run on the bastion server properly?  </p>

<p>Thank you for you time.</p>
","1"
"7803523","1","","<p>In python, a directory containing one or more modules sometimes has <code>__init__.py</code>, so that the directory can be treated as a python <code>package</code>, is this correct? What differences the <code>__init__</code> makes? (also another Q, is a python module just a python code-file with related and possibly independent (to other files) set of classes, functions and variables?)</p>
","2"
"39187449","1","","<pre><code>from tornado import httpclient
import time

start = time.time()

for x in range(1000):
    httpclient.AsyncHTTPClient().fetch(""https://www.google.com"", method=""GET"")

print ('{0} seconds'.format(time.time() - start))
</code></pre>

<p>Result <code>1.11500000954 seconds</code></p>

<p>I wrote this to see how fast I can send 1000 requests to any site (I chose google) and I don't know why, but I feel like I did something wrong and its not actually going this quick, if I did do something wrong, could someone point out my error?</p>

<p>Thank you!</p>
","3"
"39187809","1","","<p>My route method is:</p>

<pre><code>@app.route('/movie/')
def movie(page_num=1):
#...detail skipped...
</code></pre>

<p>And my template is:</p>

<pre><code>&lt;li&gt;&lt;a href=""{{ url_for('movie',page_num=page_num) }}""&gt;{{ page_num }}&lt;/a&gt;&lt;/li&gt;
</code></pre>

<p>When I click the link, the address bar shows <em>""127.0.0.1:5000/movie/?page_num=5""</em>,but the <em>pagination.page</em> shows it is still page 1.</p>

<p>Why the parameter was ignored and how can I fix it?</p>
","1"
"15681387","1","","<p>My script fails tests when working with <a href=""http://en.wikipedia.org/wiki/SQLite"" rel=""nofollow"">SQLite</a> base (via <a href=""http://www.sqlalchemy.org/"" rel=""nofollow"">sqlalchemy</a>) created in <code>:memory:</code> and passes tests when working with a base created with physical file.</p>

<p>The script is multi-threaded. I know it is not the best idea to use SQLite with multiple threads (locking, etc.), but I use SQLite to test script's DB interface only.</p>

<p>When I use <code>:memory:</code>, the script dies complaining that there is no table:</p>

<pre><code>OperationalError: (OperationalError)
    no such table: content_info u'INSERT INTO content_info ...
</code></pre>

<p>The testing procedure (with <a href=""http://nose.readthedocs.org/en/latest/"" rel=""nofollow"">nose</a>) is as follows:</p>

<pre><code>def setup_database():
    global global_engine
    # create database columns
    engine = sqlalchemy.create_engine(...)
    Base.metadata.create_all(engine)
    global_engine = engine

@with_setup(setup_database)
def test_task_spoolers():
    check_database_content_from_another_thread()

def check_database_content_from_another_thread():
    global global_engine
    # from within other thread
    # create new session using global_engine
    # do some inserts
</code></pre>

<p>So in the setup I <em>do</em> create the database and the columns. I can see it also in logs (<code>echo=True</code>):</p>

<pre><code>12:41:08 INFO sqlalchemy.engine.base.Engine 
CREATE TABLE content_info (...

12:41:08 INFO sqlalchemy.engine.base.Engine BEGIN (implicit)
12:41:08 INFO sqlalchemy.engine.base.Engine INSERT INTO
    content_info (base_id, request_id, timestamp, ...
12:41:08 INFO sqlalchemy.engine.base.Engine (0, 0, 0, 'dummy_variant',
    None, 0)
12:41:08 INFO sqlalchemy.engine.base.Engine ROLLBACK
Exception in thread Thread-1:
Traceback (most recent call last):
OperationalError: (OperationalError)
    no such table: content_info u'INSERT INTO ...
</code></pre>

<p>My guess was that when I create the base in thread A, and then I use it in thread B, then B starts to operate on the base before it was actually created. But, I added <code>time.sleep(3)</code> after <code>create_all</code> and it didn't work.</p>

<p>And, as mentioned before, it works when I use a file instead of <code>:memory:</code>, even if the file is placed on virtual partition (so, in fact in memory). Any idea why is that?</p>
","1"
"39187726","1","","<p>I have a function which takes a count and a string as input. It should return a list of all words in that string of length count, and greater. Python however doesn't recognise my variable and returns an empty list.</p>

<pre><code>def word_number(count, string):
    return re.findall(r'\w{count,}', string)
</code></pre>

<p>How do I pass in the variable 'count' so that the function returns words of count and longer?</p>
","2"
"39187477","1","","<p>I'm trying to figure out how to return a function in Python. However, I don't know if the issue is with <code>reduce</code> or with my code. What I currently have is this:</p>

<h3>Code:</h3>

<pre><code>def combine(*args):
    from functools import reduce
    def closure(val):
        return reduce( (lambda x, f: f(x)), args, val)
    return closure


def first(array):
    return array[0]
def shift(array):
    return array[1:]
fifth = combine(first, shift, shift, shift, shift)
print(fifth([1,2,3,4,5,6,7,8,9]) # should return 5
</code></pre>

<p>However, I get the error message:</p>

<blockquote>
  <p>TypeError: 'int' object is not subscriptable</p>
</blockquote>

<p>What's causing this?</p>
","1"
